"","ID2003_d","year","Area2003","VCA","HKD","HKD_Sisa","HKDPer_2","HKDII","HKDII_tdklnjt","HKDII_tdkcair","YearI","YearII","YearIII","YearIV","Combined.Boundary","AreaForLoss","PxlKSNPLoss","PxlAllLoss","KSNP_AreaForLoss_Ha1","KSNP_AreaForLoss_Ha2","All_AreaForLoss_Ha","nonKSNP_AreaForLoss_Ha","year_vca","HKDI","did1","did2","did3","did4","did5","did6","dstrds","pop.2000","pop","weights_mah","weights_full","weights_gen","distID2003_d"
"19",1302010002,2014,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,6.6875e-06,107,9102,9.1199376875,9.63,819.18,809.55,1,0,0,0,0,0,0,0,4496.14388929519,55.9429879021689,63.6826515633318,0.601190476190476,0.601190476190476,1,"13020"
"20",1302010002,2016,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,4.125e-06,64,5979,5.625382125,5.76,538.11,532.35,1,0,0,0,0,0,0,0,4241.08687348021,55.9429879021689,64.8711145727674,0.601190476190476,0.601190476190476,1,"13020"
"21",1302010002,2010,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,0,0,10044,0,0,903.96,903.96,1,0,0,0,0,0,0,0,5006.25792092513,55.9429879021689,61.3606440507246,0.601190476190476,0.601190476190476,1,"13020"
"22",1302010002,2003,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.25e-07,2,2088,0.170466125,0.18,187.92,187.74,0,0,0,0,0,0,0,0,5898.95747627754,55.9429879021689,57.5307326834944,0.601190476190476,0.601190476190476,1,"13020"
"23",1302010002,2001,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.4375e-06,23,5177,1.9603604375,2.07,465.93,463.86,0,0,0,0,0,0,0,0,6154.01449209251,55.9429879021689,56.4722361626107,0.601190476190476,0.601190476190476,1,"13020"
"24",1302010002,2012,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,5.375e-06,86,16466,7.330043375,7.74,1481.94,1474.2,1,0,0,0,0,0,0,0,4751.20090511016,55.9429879021689,62.5216478070282,0.601190476190476,0.601190476190476,1,"13020"
"25",1302010002,2015,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.25e-07,2,4734,0.170466125,0.18,426.06,425.88,1,0,0,0,0,0,0,0,4368.6153813877,55.9429879021689,64.2631534414836,0.601190476190476,0.601190476190476,1,"13020"
"26",1302010002,2007,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,0,0,26494,0,0,2384.46,2384.46,1,0,0,0,0,0,0,0,5388.84344464759,55.9429879021689,59.6977951429167,0.601190476190476,0.601190476190476,1,"13020"
"27",1302010002,2011,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.375e-06,22,18580,1.875127375,1.98,1672.2,1670.22,1,0,0,0,0,0,0,0,4878.72941301765,55.9429879021689,61.9411459288764,0.601190476190476,0.601190476190476,1,"13020"
"28",1302010002,2004,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.125e-07,5,9363,0.4261653125,0.45,842.67,842.22,1,0,0,0,0,0,0,0,5771.42896837005,55.9429879021689,58.0599809439362,0.601190476190476,0.601190476190476,1,"13020"
"29",1302010002,2009,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.25e-07,2,16839,0.170466125,0.18,1515.51,1515.33,1,0,0,0,0,0,0,0,5133.78642883262,55.9429879021689,60.8063610814553,0.601190476190476,0.601190476190476,1,"13020"
"30",1302010002,2002,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,6.25e-08,1,2088,0.0852330625,0.09,187.92,187.83,0,0,0,0,0,0,0,0,6026.48598418503,55.9429879021689,57.0014844230525,0.601190476190476,0.601190476190476,1,"13020"
"31",1302010002,2013,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.0625e-06,49,6021,4.1764200625,4.41,541.89,537.48,1,0,0,0,0,0,0,0,4623.67239720267,55.9429879021689,63.10214968518,0.601190476190476,0.601190476190476,1,"13020"
"32",1302010002,2006,462709037,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,0,0,13006,0,0,1170.54,1170.54,1,0,0,0,0,0,0,0,5516.37195255508,55.9429879021689,59.1435121736474,0.601190476190476,0.601190476190476,1,"13020"
"33",1302020001,2004,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,2.04375e-05,327,1336,27.8712114375,29.43,120.24,90.81,1,0,1,499947021,0,1,0,499947021,4999.48531387567,55.9470710754395,58.0642189521652,1,1,1,"13020"
"34",1302020001,2005,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,9e-06,144,2351,12.273561,12.96,211.59,198.63,1,0,1,499947021,0,1,0,499947021,5028.45114234458,55.9470710754395,58.5935059213466,1,1,1,"13020"
"35",1302020001,2013,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,1.7625e-05,282,13764,24.035723625,25.38,1238.76,1213.38,1,0,1,499947021,0,1,0,499947021,5260.17777009591,55.9470710754395,63.1067557131771,1,1,1,"13020"
"36",1302020001,2014,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,1.86875e-05,299,17351,25.4846856875,26.91,1561.59,1534.68,1,0,1,499947021,0,1,0,499947021,5289.14359856483,55.9470710754395,63.6872999514914,1,1,1,"13020"
"37",1302020001,2012,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,4.73125e-05,757,20840,64.5214283125,68.13,1875.6,1807.47,1,0,1,499947021,0,1,0,499947021,5231.211941627,55.9470710754395,62.5262114748628,1,1,1,"13020"
"38",1302020001,2011,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,4.15e-05,664,18590,56.5947535,59.76,1673.1,1613.34,1,0,1,499947021,0,1,0,499947021,5202.24611315808,55.9470710754395,61.9456672365485,1,1,1,"13020"
"39",1302020001,2015,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,1.21875e-05,195,11150,16.6204471875,17.55,1003.5,985.95,1,0,1,499947021,0,1,0,499947021,5318.10942703375,55.9470710754395,64.2678441898057,1,1,1,"13020"
"40",1302020001,2003,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,9.375e-07,15,451,1.2784959375,1.35,40.59,39.24,0,0,0,0,0,0,0,0,4970.51948540675,55.9470710754395,57.5349319829837,1,1,1,"13020"
"41",1302020001,2001,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,3.54375e-05,567,1400,48.3271464375,51.03,126,74.97,0,0,0,0,0,0,0,0,4912.58782846892,55.9470710754395,56.4763580446209,1,1,1,"13020"
"42",1302020001,2016,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,4.08125e-05,655,13269,55.6571898125,58.95,1194.21,1135.26,1,0,1,499947021,0,1,0,499947021,5347.07525550266,55.9470710754395,64.875849804379,1,1,1,"13020"
"43",1302020001,2010,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,5.4625e-05,874,8955,74.493696625,78.66,805.95,727.29,1,0,1,499947021,0,1,0,499947021,5173.28028468916,55.9470710754395,61.3651229982342,1,1,1,"13020"
"44",1302020001,2007,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,6.45e-05,1032,6848,87.9605205,92.88,616.32,523.44,1,0,1,499947021,0,1,0,499947021,5086.38279928242,55.9470710754395,59.7021527521016,1,1,1,"13020"
"45",1302020001,2002,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,8.5e-06,136,726,11.5916965,12.24,65.34,53.1,0,0,0,0,0,0,0,0,4941.55365693783,55.9470710754395,57.0056450138023,1,1,1,"13020"
"46",1302020001,2009,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,1.375e-05,220,9415,18.75127375,19.8,847.35,827.55,1,0,1,499947021,0,1,0,499947021,5144.31445622025,55.9470710754395,60.8107995828567,1,1,1,"13020"
"47",1302020001,2006,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,9.5875e-05,1534,5816,130.747517875,138.06,523.44,385.38,1,0,1,499947021,0,1,0,499947021,5057.4169708135,55.9470710754395,59.1478293367241,1,1,1,"13020"
"48",1302020001,2008,477010676,1,499947021,-249947021,0.999894042,1,0,0,0,1,0,0,1,1.2625e-05,202,9684,17.217078625,18.18,871.56,853.38,1,0,1,499947021,0,1,0,499947021,5115.34862775133,55.9470710754395,60.2564761674791,1,1,1,"13020"
"49",1302030001,2005,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,4.75e-06,76,71961,6.47771275,6.84,6476.49,6469.65,1,0,0,0,0,0,0,0,7668.09993228466,55.6733568422824,58.2401177183396,1.20238095238095,1.20238095238095,NA,"13020"
"50",1302030001,2012,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.6e-05,576,21437,49.094244,51.84,1929.33,1877.49,1,0,0,0,0,0,0,0,5933.71823748319,55.6733568422824,62.0510071062246,1.20238095238095,1.20238095238095,NA,"13020"
"51",1302030001,2004,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,7.6875e-06,123,42423,10.4836666875,11.07,3818.07,3807,1,0,0,0,0,0,0,0,7915.86874582773,55.6733568422824,57.7267655431282,1.20238095238095,1.20238095238095,NA,"13020"
"52",1302030001,2001,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.51875e-05,244,3339,20.7116341875,21.96,300.51,278.55,0,0,0,0,0,0,0,0,8659.17518645693,55.6733568422824,56.1867090174938,1.20238095238095,1.20238095238095,NA,"13020"
"53",1302030001,2010,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.46875e-05,235,15758,20.0297696875,21.15,1418.22,1397.07,1,0,0,0,0,0,0,0,6429.25586456932,55.6733568422824,60.9264246767979,1.20238095238095,1.20238095238095,NA,"13020"
"54",1302030001,2013,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.6375e-05,582,11290,49.605642375,52.38,1016.1,963.72,1,0,0,0,0,0,0,0,5685.94942394012,55.6733568422824,62.6132983209379,1.20238095238095,1.20238095238095,NA,"13020"
"55",1302030001,2015,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,4e-06,64,6632,5.454916,5.76,596.88,591.12,1,0,0,0,0,0,0,0,5190.41179685399,55.6733568422824,63.7378807503645,1.20238095238095,1.20238095238095,NA,"13020"
"56",1302030001,2014,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,9.75e-06,156,9988,13.29635775,14.04,898.92,884.88,1,0,0,0,0,0,0,0,5438.18061039705,55.6733568422824,63.1755895356512,1.20238095238095,1.20238095238095,NA,"13020"
"57",1302030001,2003,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.5e-06,56,12510,4.7730515,5.04,1125.9,1120.86,0,0,0,0,0,0,0,0,8163.6375593708,55.6733568422824,57.2134133679167,1.20238095238095,1.20238095238095,NA,"13020"
"58",1302030001,2007,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.94375e-05,311,22922,26.5074824375,27.99,2062.98,2034.99,1,0,0,0,0,0,0,0,7172.56230519853,55.6733568422824,59.3146405017229,1.20238095238095,1.20238095238095,NA,"13020"
"59",1302030001,2002,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,6.1875e-06,99,23542,8.4380731875,8.91,2118.78,2109.87,0,0,0,0,0,0,0,0,8411.40637291386,55.6733568422824,56.7000611927053,1.20238095238095,1.20238095238095,NA,"13020"
"60",1302030001,2006,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.68125e-05,589,38762,50.2022738125,53.01,3488.58,3435.57,1,0,0,0,0,0,0,0,7420.33111874159,55.6733568422824,58.7773791100313,1.20238095238095,1.20238095238095,NA,"13020"
"61",1302030001,2009,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,5.875e-06,94,14090,8.011907875,8.46,1268.1,1259.64,1,0,0,0,0,0,0,0,6677.02467811239,55.6733568422824,60.3891632851063,1.20238095238095,1.20238095238095,NA,"13020"
"62",1302030001,2008,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.5625e-06,57,25873,4.8582845625,5.13,2328.57,2323.44,1,0,0,0,0,0,0,0,6924.79349165546,55.6733568422824,59.8519018934146,1.20238095238095,1.20238095238095,NA,"13020"
"63",1302030001,2016,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,7.06875e-05,1131,16146,96.3985936875,101.79,1453.14,1351.35,1,0,0,0,0,0,0,0,4942.64298331092,55.6733568422824,64.3263750776884,1.20238095238095,1.20238095238095,NA,"13020"
"64",1302030001,2011,976990574,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.09375e-05,495,30147,42.1903659375,44.55,2713.23,2668.68,1,0,0,0,0,0,0,0,6181.48705102626,55.6733568422824,61.4887158915112,1.20238095238095,1.20238095238095,NA,"13020"
"65",1302040001,2015,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.5375e-05,245,665,20.967333375,22.05,59.85,37.8,1,0,0,0,0,0,0,0,8536.33485220573,55.6673860903139,63.9465630656541,0.601190476190476,3.60714285714286,1,"13020"
"66",1302040001,2010,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,9.6875e-06,155,2434,13.2111246875,13.95,219.06,205.11,1,0,0,0,0,0,0,0,9517.10656813715,55.6673860903139,61.058352088286,0.601190476190476,3.60714285714286,1,"13020"
"67",1302040001,2006,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.08125e-05,172,1806,14.7453198125,15.48,162.54,147.06,1,0,0,0,0,0,0,0,10301.7239408823,55.6673860903139,58.8521431174744,0.601190476190476,3.60714285714286,1,"13020"
"68",1302040001,2008,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.1e-05,176,3181,15.001019,15.84,286.29,270.45,1,0,0,0,0,0,0,0,9909.41525450972,55.6673860903139,59.9552476028802,0.601190476190476,3.60714285714286,1,"13020"
"69",1302040001,2001,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.58125e-05,253,961,21.5639648125,22.77,86.49,63.72,0,0,0,0,0,0,0,0,11282.4956568137,55.6673860903139,56.1940270472055,0.601190476190476,3.60714285714286,1,"13020"
"70",1302040001,2002,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.0625e-05,170,1660,14.489620625,15.3,149.4,134.1,0,0,0,0,0,0,0,0,11086.3413136274,55.6673860903139,56.720668004097,0.601190476190476,3.60714285714286,1,"13020"
"71",1302040001,2016,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.61875e-05,259,1434,22.0753631875,23.31,129.06,105.75,1,0,0,0,0,0,0,0,8340.18050901945,55.6673860903139,64.5515290154351,0.601190476190476,3.60714285714286,1,"13020"
"72",1302040001,2012,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,7.75e-06,124,2107,10.56889975,11.16,189.63,178.47,1,0,0,0,0,0,0,0,9124.79788176459,55.6673860903139,62.2136364792332,0.601190476190476,3.60714285714286,1,"13020"
"73",1302040001,2004,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2e-06,32,500,2.727458,2.88,45,42.12,1,0,0,0,0,0,0,0,10694.0326272549,55.6673860903139,57.77394991788,0.601190476190476,3.60714285714286,1,"13020"
"74",1302040001,2009,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,9.3125e-06,149,2523,12.6997263125,13.41,227.07,213.66,1,0,0,0,0,0,0,0,9713.26091132344,55.6673860903139,60.5067998455831,0.601190476190476,3.60714285714286,1,"13020"
"75",1302040001,2005,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.13125e-05,181,1981,15.4271843125,16.29,178.29,162,1,0,0,0,0,0,0,0,10497.8782840686,55.6673860903139,58.3005908747715,0.601190476190476,3.60714285714286,1,"13020"
"76",1302040001,2003,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,5.25e-06,84,2211,7.15957725,7.56,198.99,191.43,0,0,0,0,0,0,0,0,10890.1869704411,55.6673860903139,57.2473089609885,0.601190476190476,3.60714285714286,1,"13020"
"77",1302040001,2011,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.375e-05,220,1662,18.75127375,19.8,149.58,129.78,1,0,0,0,0,0,0,0,9320.95222495087,55.6673860903139,61.6359942837596,0.601190476190476,3.60714285714286,1,"13020"
"78",1302040001,2013,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.5e-06,56,966,4.7730515,5.04,86.94,81.9,1,0,0,0,0,0,0,0,8928.6435385783,55.6673860903139,62.7912786747069,0.601190476190476,3.60714285714286,1,"13020"
"79",1302040001,2014,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,7.8125e-06,125,762,10.6541328125,11.25,68.58,57.33,1,0,0,0,0,0,0,0,8732.48919539202,55.6673860903139,63.3689208701805,0.601190476190476,3.60714285714286,1,"13020"
"80",1302040001,2007,255619988,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,9.75e-06,156,1537,13.29635775,14.04,138.33,124.29,1,0,0,0,0,0,0,0,10105.569597696,55.6673860903139,59.4036953601773,0.601190476190476,3.60714285714286,1,"13020"
"81",1302040002,2011,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,4.5e-06,72,1340,6.1367805,6.48,120.6,114.12,1,0,0,0,0,0,0,0,11265.1562238097,55.5090257435344,61.4414190313151,0.601190476190476,0.901785714285714,NA,"13020"
"82",1302040002,2003,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.5e-07,4,395,0.34093225,0.36,35.55,35.19,0,0,0,0,0,0,0,0,12290.3444246754,55.5090257435344,57.0794208576513,0.601190476190476,0.901785714285714,NA,"13020"
"83",1302040002,2012,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,9.8125e-06,154,2414,13.3815908125,13.86,217.26,203.4,1,0,0,0,0,0,0,0,11137.0076987015,55.5090257435344,62.0155134587787,0.601190476190476,0.901785714285714,NA,"13020"
"84",1302040002,2004,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,7.5e-07,12,366,1.02279675,1.08,32.94,31.86,1,0,0,0,0,0,0,0,12162.1958995672,55.5090257435344,57.6028858956903,0.601190476190476,0.901785714285714,NA,"13020"
"85",1302040002,2009,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,0,0,635,0,0,57.15,57.15,1,0,0,0,0,0,0,0,11521.4532740261,55.5090257435344,60.319129869827,0.601190476190476,0.901785714285714,NA,"13020"
"86",1302040002,2014,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.0125e-05,482,1156,41.082336125,43.38,104.04,60.66,1,0,0,0,0,0,0,0,10880.7106484851,55.5090257435344,63.1637023137059,0.601190476190476,0.901785714285714,NA,"13020"
"87",1302040002,2002,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.1875e-06,19,293,1.6194281875,1.71,26.37,24.66,0,0,0,0,0,0,0,0,12418.4929497836,55.5090257435344,56.5559558196123,0.601190476190476,0.901785714285714,NA,"13020"
"88",1302040002,2001,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.1875e-06,35,246,2.9831571875,3.15,22.14,18.99,0,0,0,0,0,0,0,0,12546.6414748918,55.5090257435344,56.0324907815734,0.601190476190476,0.901785714285714,NA,"13020"
"89",1302040002,2005,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.5e-06,24,891,2.0455935,2.16,80.19,78.03,1,0,0,0,0,0,0,0,12034.047374459,55.5090257435344,58.1263509337292,0.601190476190476,0.901785714285714,NA,"13020"
"90",1302040002,2016,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.625e-06,42,709,3.579788625,3.78,63.81,60.03,1,0,0,0,0,0,0,0,10624.4135982687,55.5090257435344,64.3390160871107,0.601190476190476,0.901785714285714,NA,"13020"
"91",1302040002,2008,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.25e-07,2,1146,0.170466125,0.18,103.14,102.96,1,0,0,0,0,0,0,0,11649.6017991343,55.5090257435344,59.7709351358026,0.601190476190476,0.901785714285714,NA,"13020"
"92",1302040002,2006,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.5625e-06,58,1503,4.8582845625,5.22,135.27,130.05,1,0,0,0,0,0,0,0,11905.8988493508,55.5090257435344,58.6745456677537,0.601190476190476,0.901785714285714,NA,"13020"
"93",1302040002,2015,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.875e-06,47,204,3.920720875,4.23,18.36,14.13,1,0,0,0,0,0,0,0,10752.5621233769,55.5090257435344,63.7377967411696,0.601190476190476,0.901785714285714,NA,"13020"
"94",1302040002,2013,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.4e-05,224,861,19.092206,20.16,77.49,57.33,1,0,0,0,0,0,0,0,11008.8591735933,55.5090257435344,62.5896078862423,0.601190476190476,0.901785714285714,NA,"13020"
"95",1302040002,2010,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.5e-07,4,832,0.34093225,0.36,74.88,74.52,1,0,0,0,0,0,0,0,11393.3047489179,55.5090257435344,60.8673246038515,0.601190476190476,0.901785714285714,NA,"13020"
"96",1302040002,2007,296320472,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,3.125e-06,50,932,4.261653125,4.5,83.88,79.38,1,0,0,0,0,0,0,0,11777.7503242426,55.5090257435344,59.2227404017781,0.601190476190476,0.901785714285714,NA,"13020"
"97",1302050002,2009,532391925,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,1.875e-07,3,1045,0.2556991875,0.27,94.05,93.78,1,0,0,0,0,0,0,0,10267.126745578,55.329238728554,60.1546021713749,NA,0.901785714285714,NA,"13020"
"98",1302050002,2003,532391925,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,6.25e-08,1,628,0.0852330625,0.09,56.52,56.43,0,0,0,0,0,0,0,0,11350.4555818593,55.329238728554,56.9044477733489,NA,0.901785714285714,NA,"13020"
"99",1302050002,2010,532391925,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.875e-06,46,1880,3.920720875,4.14,169.2,165.06,1,0,0,0,0,0,0,0,10086.5719395311,55.329238728554,60.7046059300823,NA,0.901785714285714,NA,"13020"
"100",1302050002,2007,532391925,0,0,2.5e+08,0,0,0,0,0,0,0,0,0,2.5e-07,4,1344,0.34093225,0.36,120.96,120.6,1,0,0,0,0,0,0,0,10628.2363576718,55.329238728554,59.0545946539602,NA,0.901785714285714,NA,"13020"
